DIRECTORY;cluster_results
cvc4_default/syntax_g-find_inv_bvuge_bvurem0_4bit.sy;ok;20;0;0.0;0.7
cvc4_default/syntax_g-find_inv_bvuge_bvurem1_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_g-find_inv_bvugt_bvadd_4bit.sy;ok;20;0;0.0;0.5
cvc4_default/syntax_g-find_inv_bvugt_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvugt_bvashr0_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_g-find_inv_bvugt_bvashr1_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_g-find_inv_bvugt_bvlshr0_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_g-find_inv_bvugt_bvlshr1_4bit.sy;ok;20;0;0.0;0.6
cvc4_default/syntax_g-find_inv_bvugt_bvmul_4bit.sy;mo;-;3;581.94;4008.3
cvc4_default/syntax_g-find_inv_bvugt_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvugt_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvugt_bvor_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvugt_bvshl0_4bit.sy;ok;20;0;0.0;0.7
cvc4_default/syntax_g-find_inv_bvugt_bvshl1_4bit.sy;mo;-;3;429.41;4009.9
cvc4_default/syntax_g-find_inv_bvugt_bvudiv0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvugt_bvudiv1_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_g-find_inv_bvugt_bvurem0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvugt_bvurem1_4bit.sy;ok;20;0;0.01;0.8
cvc4_default/syntax_g-find_inv_bvule_bvadd_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_g-find_inv_bvule_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvule_bvashr0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvule_bvashr1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvule_bvlshr0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvule_bvlshr1_4bit.sy;ok;20;0;0.0;0.3
cvc4_default/syntax_g-find_inv_bvule_bvmul_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_g-find_inv_bvule_bvneg_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_g-find_inv_bvule_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvule_bvor_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvule_bvshl0_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_g-find_inv_bvule_bvshl1_4bit.sy;ok;20;0;0.0;0.7
cvc4_default/syntax_g-find_inv_bvule_bvudiv0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvule_bvudiv1_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_g-find_inv_bvule_bvurem0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvule_bvurem1_4bit.sy;ok;20;0;0.0;0.3
cvc4_default/syntax_g-find_inv_bvult_bvadd_4bit.sy;ok;20;0;0.01;0.9
cvc4_default/syntax_g-find_inv_bvult_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvashr0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvashr1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvlshr0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvlshr1_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_g-find_inv_bvult_bvmul_4bit.sy;ok;20;0;0.0;0.6
cvc4_default/syntax_g-find_inv_bvult_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvnot_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_g-find_inv_bvult_bvor_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvshl0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvshl1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvudiv0_4bit.sy;ok;20;0;0.02;20.9
cvc4_default/syntax_g-find_inv_bvult_bvudiv1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvurem0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_bvult_bvurem1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_eq_bvadd_4bit.sy;ok;20;0;0.0;0.6
cvc4_default/syntax_g-find_inv_eq_bvand_4bit.sy;ok;20;0;0.0;0.3
cvc4_default/syntax_g-find_inv_eq_bvashr0_4bit.sy;ok;20;0;1.09;35.7
cvc4_default/syntax_g-find_inv_eq_bvashr1_4bit.sy;mo;-;3;515.55;4002.0
cvc4_default/syntax_g-find_inv_eq_bvlshr0_4bit.sy;ok;20;0;0.0;0.6
cvc4_default/syntax_g-find_inv_eq_bvlshr1_4bit.sy;mo;-;3;435.3;4013.5
cvc4_default/syntax_g-find_inv_eq_bvmul_4bit.sy;mo;-;3;381.65;4018.6
cvc4_default/syntax_g-find_inv_eq_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_eq_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_eq_bvor_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_eq_bvshl0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_eq_bvshl1_4bit.sy;mo;-;3;445.69;4000.2
cvc4_default/syntax_g-find_inv_eq_bvudiv0_4bit.sy;mo;-;3;668.76;4002.7
cvc4_default/syntax_g-find_inv_eq_bvudiv1_4bit.sy;mo;-;3;545.78;4000.7
cvc4_default/syntax_g-find_inv_eq_bvurem0_4bit.sy;ok;20;0;0.01;18.7
cvc4_default/syntax_g-find_inv_eq_bvurem1_4bit.sy;ok;20;0;0.03;21.0
cvc4_default/syntax_g-find_inv_ne_bvadd_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_g-find_inv_ne_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_ne_bvashr0_4bit.sy;ok;20;0;0.01;0.8
cvc4_default/syntax_g-find_inv_ne_bvashr1_4bit.sy;ok;20;0;0.08;22.7
cvc4_default/syntax_g-find_inv_ne_bvlshr0_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_g-find_inv_ne_bvlshr1_4bit.sy;ok;20;0;0.01;0.8
cvc4_default/syntax_g-find_inv_ne_bvmul_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_g-find_inv_ne_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_ne_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_ne_bvor_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_ne_bvshl0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_ne_bvshl1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_ne_bvudiv0_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_g-find_inv_ne_bvudiv1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_g-find_inv_ne_bvurem0_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_g-find_inv_ne_bvurem1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvsge_bvadd_4bit.sy;ok;20;0;0.42;26.4
cvc4_default/syntax_r-find_inv_bvsge_bvand_4bit.sy;ok;20;0;0.01;9.6
cvc4_default/syntax_r-find_inv_bvsge_bvashr0_4bit.sy;ok;20;0;0.01;0.6
cvc4_default/syntax_r-find_inv_bvsge_bvashr1_4bit.sy;ok;20;0;0.0;0.6
cvc4_default/syntax_r-find_inv_bvsge_bvlshr0_4bit.sy;ok;20;0;0.01;0.9
cvc4_default/syntax_r-find_inv_bvsge_bvlshr1_4bit.sy;mo;-;3;950.04;4000.1
cvc4_default/syntax_r-find_inv_bvsge_bvmul_4bit.sy;mo;-;3;957.93;4000.1
cvc4_default/syntax_r-find_inv_bvsge_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvsge_bvnot_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_r-find_inv_bvsge_bvor_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_r-find_inv_bvsge_bvshl0_4bit.sy;mo;-;3;870.39;4000.3
cvc4_default/syntax_r-find_inv_bvsge_bvshl1_4bit.sy;mo;-;3;745.72;4000.1
cvc4_default/syntax_r-find_inv_bvsge_bvudiv0_4bit.sy;ok;20;0;2.19;37.2
cvc4_default/syntax_r-find_inv_bvsge_bvudiv1_4bit.sy;mo;-;3;1264.96;4000.1
cvc4_default/syntax_r-find_inv_bvsge_bvurem0_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_r-find_inv_bvsge_bvurem1_4bit.sy;mo;-;3;885.4;4000.1
cvc4_default/syntax_r-find_inv_bvsgt_bvadd_4bit.sy;ok;20;0;0.52;26.5
cvc4_default/syntax_r-find_inv_bvsgt_bvand_4bit.sy;ok;20;0;0.0;0.7
cvc4_default/syntax_r-find_inv_bvsgt_bvashr0_4bit.sy;ok;20;0;0.01;0.9
cvc4_default/syntax_r-find_inv_bvsgt_bvashr1_4bit.sy;ok;20;0;0.01;20.4
cvc4_default/syntax_r-find_inv_bvsgt_bvlshr0_4bit.sy;ok;20;0;0.01;0.9
cvc4_default/syntax_r-find_inv_bvsgt_bvlshr1_4bit.sy;mo;-;3;893.1;4000.2
cvc4_default/syntax_r-find_inv_bvsgt_bvmul_4bit.sy;mo;-;3;909.0;4000.2
cvc4_default/syntax_r-find_inv_bvsgt_bvneg_4bit.sy;ok;20;0;0.0;0.7
cvc4_default/syntax_r-find_inv_bvsgt_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvsgt_bvor_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvsgt_bvshl0_4bit.sy;mo;-;3;1042.8;4000.2
cvc4_default/syntax_r-find_inv_bvsgt_bvshl1_4bit.sy;mo;-;3;742.86;4000.3
cvc4_default/syntax_r-find_inv_bvsgt_bvudiv0_4bit.sy;ok;20;0;1.65;40.8
cvc4_default/syntax_r-find_inv_bvsgt_bvudiv1_4bit.sy;mo;-;3;766.8;4000.0
cvc4_default/syntax_r-find_inv_bvsgt_bvurem0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvsgt_bvurem1_4bit.sy;mo;-;3;1329.96;4000.2
cvc4_default/syntax_r-find_inv_bvsle_bvadd_4bit.sy;ok;20;0;1.51;32.3
cvc4_default/syntax_r-find_inv_bvsle_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvsle_bvashr0_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvsle_bvashr1_4bit.sy;ok;20;0;0.02;0.4
cvc4_default/syntax_r-find_inv_bvsle_bvlshr0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvsle_bvlshr1_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvsle_bvmul_4bit.sy;mo;-;3;1858.04;4000.1
cvc4_default/syntax_r-find_inv_bvsle_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvsle_bvnot_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_r-find_inv_bvsle_bvor_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvsle_bvshl0_4bit.sy;mo;-;3;838.6;4000.3
cvc4_default/syntax_r-find_inv_bvsle_bvshl1_4bit.sy;mo;-;3;758.86;4000.0
cvc4_default/syntax_r-find_inv_bvsle_bvudiv0_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_r-find_inv_bvsle_bvudiv1_4bit.sy;mo;-;3;1135.26;4000.2
cvc4_default/syntax_r-find_inv_bvsle_bvurem0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvsle_bvurem1_4bit.sy;ok;20;0;0.01;9.6
cvc4_default/syntax_r-find_inv_bvslt_bvadd_4bit.sy;ok;20;0;1.2;32.0
cvc4_default/syntax_r-find_inv_bvslt_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvslt_bvashr0_4bit.sy;ok;20;0;0.0;19.3
cvc4_default/syntax_r-find_inv_bvslt_bvashr1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvslt_bvlshr0_4bit.sy;ok;20;0;0.02;20.7
cvc4_default/syntax_r-find_inv_bvslt_bvlshr1_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvslt_bvmul_4bit.sy;mo;-;3;742.29;4000.2
cvc4_default/syntax_r-find_inv_bvslt_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvslt_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvslt_bvor_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvslt_bvshl0_4bit.sy;mo;-;3;732.19;4000.5
cvc4_default/syntax_r-find_inv_bvslt_bvshl1_4bit.sy;mo;-;3;686.17;4000.1
cvc4_default/syntax_r-find_inv_bvslt_bvudiv0_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_r-find_inv_bvslt_bvudiv1_4bit.sy;mo;-;3;787.28;4000.2
cvc4_default/syntax_r-find_inv_bvslt_bvurem0_4bit.sy;ok;20;0;0.03;20.7
cvc4_default/syntax_r-find_inv_bvslt_bvurem1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvuge_bvadd_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvuge_bvand_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvuge_bvashr0_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_r-find_inv_bvuge_bvashr1_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_r-find_inv_bvuge_bvlshr0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvuge_bvlshr1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvuge_bvmul_4bit.sy;mo;-;3;1006.79;4000.1
cvc4_default/syntax_r-find_inv_bvuge_bvneg_4bit.sy;ok;20;0;0.0;0.7
cvc4_default/syntax_r-find_inv_bvuge_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvuge_bvor_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvuge_bvshl0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvuge_bvshl1_4bit.sy;mo;-;3;808.34;4000.4
cvc4_default/syntax_r-find_inv_bvuge_bvudiv0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvuge_bvudiv1_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvuge_bvurem0_4bit.sy;ok;20;0;0.0;2.6
cvc4_default/syntax_r-find_inv_bvuge_bvurem1_4bit.sy;ok;20;0;0.01;0.5
cvc4_default/syntax_r-find_inv_bvugt_bvadd_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_r-find_inv_bvugt_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvugt_bvashr0_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvugt_bvashr1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvugt_bvlshr0_4bit.sy;ok;20;0;0.0;16.8
cvc4_default/syntax_r-find_inv_bvugt_bvlshr1_4bit.sy;ok;20;0;0.01;0.9
cvc4_default/syntax_r-find_inv_bvugt_bvmul_4bit.sy;mo;-;3;938.09;4000.1
cvc4_default/syntax_r-find_inv_bvugt_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvugt_bvnot_4bit.sy;ok;20;0;0.0;1.0
cvc4_default/syntax_r-find_inv_bvugt_bvor_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvugt_bvshl0_4bit.sy;ok;20;0;0.02;0.4
cvc4_default/syntax_r-find_inv_bvugt_bvshl1_4bit.sy;mo;-;3;712.47;4000.2
cvc4_default/syntax_r-find_inv_bvugt_bvudiv0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvugt_bvudiv1_4bit.sy;ok;20;0;0.0;0.6
cvc4_default/syntax_r-find_inv_bvugt_bvurem0_4bit.sy;ok;20;0;0.01;19.1
cvc4_default/syntax_r-find_inv_bvugt_bvurem1_4bit.sy;ok;20;0;0.02;20.5
cvc4_default/syntax_r-find_inv_bvule_bvadd_4bit.sy;ok;20;0;0.01;9.1
cvc4_default/syntax_r-find_inv_bvule_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvashr0_4bit.sy;ok;20;0;0.01;9.8
cvc4_default/syntax_r-find_inv_bvule_bvashr1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvlshr0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvlshr1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvmul_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_bvule_bvneg_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvor_4bit.sy;ok;20;0;0.01;9.6
cvc4_default/syntax_r-find_inv_bvule_bvshl0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvshl1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvudiv0_4bit.sy;ok;20;0;0.02;20.5
cvc4_default/syntax_r-find_inv_bvule_bvudiv1_4bit.sy;ok;20;0;0.0;0.9
cvc4_default/syntax_r-find_inv_bvule_bvurem0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvule_bvurem1_4bit.sy;ok;20;0;0.0;0.7
cvc4_default/syntax_r-find_inv_bvult_bvadd_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvult_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvult_bvashr0_4bit.sy;ok;20;0;0.02;0.4
cvc4_default/syntax_r-find_inv_bvult_bvashr1_4bit.sy;ok;20;0;0.03;0.4
cvc4_default/syntax_r-find_inv_bvult_bvlshr0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvult_bvlshr1_4bit.sy;ok;20;0;0.0;9.1
cvc4_default/syntax_r-find_inv_bvult_bvmul_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvult_bvneg_4bit.sy;ok;20;0;0.0;0.6
cvc4_default/syntax_r-find_inv_bvult_bvnot_4bit.sy;ok;20;0;0.0;19.2
cvc4_default/syntax_r-find_inv_bvult_bvor_4bit.sy;ok;20;0;0.0;0.7
cvc4_default/syntax_r-find_inv_bvult_bvshl0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvult_bvshl1_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvult_bvudiv0_4bit.sy;ok;20;0;0.0;10.6
cvc4_default/syntax_r-find_inv_bvult_bvudiv1_4bit.sy;ok;20;0;0.02;18.8
cvc4_default/syntax_r-find_inv_bvult_bvurem0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_bvult_bvurem1_4bit.sy;ok;20;0;0.0;19.1
cvc4_default/syntax_r-find_inv_eq_bvadd_4bit.sy;mo;-;3;666.04;4000.1
cvc4_default/syntax_r-find_inv_eq_bvand_4bit.sy;ok;20;0;0.02;20.3
cvc4_default/syntax_r-find_inv_eq_bvashr0_4bit.sy;mo;-;3;796.66;4000.1
cvc4_default/syntax_r-find_inv_eq_bvashr1_4bit.sy;mo;-;3;694.11;4000.3
cvc4_default/syntax_r-find_inv_eq_bvlshr0_4bit.sy;mo;-;3;805.22;4000.2
cvc4_default/syntax_r-find_inv_eq_bvlshr1_4bit.sy;mo;-;3;683.07;4000.2
cvc4_default/syntax_r-find_inv_eq_bvmul_4bit.sy;mo;-;3;733.58;4000.0
cvc4_default/syntax_r-find_inv_eq_bvneg_4bit.sy;ok;20;0;0.02;0.4
cvc4_default/syntax_r-find_inv_eq_bvnot_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_eq_bvor_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_r-find_inv_eq_bvshl0_4bit.sy;mo;-;3;720.94;4000.1
cvc4_default/syntax_r-find_inv_eq_bvshl1_4bit.sy;mo;-;3;711.26;4000.1
cvc4_default/syntax_r-find_inv_eq_bvudiv0_4bit.sy;mo;-;3;764.49;4000.0
cvc4_default/syntax_r-find_inv_eq_bvudiv1_4bit.sy;mo;-;3;803.66;4000.2
cvc4_default/syntax_r-find_inv_eq_bvurem0_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_eq_bvurem1_4bit.sy;mo;-;3;800.25;4000.2
cvc4_default/syntax_r-find_inv_ne_bvadd_4bit.sy;ok;20;0;1.93;27.6
cvc4_default/syntax_r-find_inv_ne_bvand_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_ne_bvashr0_4bit.sy;ok;20;0;0.0;13.0
cvc4_default/syntax_r-find_inv_ne_bvashr1_4bit.sy;ok;20;0;4.81;33.1
cvc4_default/syntax_r-find_inv_ne_bvlshr0_4bit.sy;ok;20;0;0.01;0.9
cvc4_default/syntax_r-find_inv_ne_bvlshr1_4bit.sy;ok;20;0;0.01;19.0
cvc4_default/syntax_r-find_inv_ne_bvmul_4bit.sy;mo;-;3;2599.57;4000.0
cvc4_default/syntax_r-find_inv_ne_bvneg_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_ne_bvnot_4bit.sy;ok;20;0;0.01;0.4
cvc4_default/syntax_r-find_inv_ne_bvor_4bit.sy;ok;20;0;0.0;0.6
cvc4_default/syntax_r-find_inv_ne_bvshl0_4bit.sy;mo;-;3;1085.24;4000.2
cvc4_default/syntax_r-find_inv_ne_bvshl1_4bit.sy;ok;20;0;0.0;0.8
cvc4_default/syntax_r-find_inv_ne_bvudiv0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_ne_bvudiv1_4bit.sy;ok;20;0;0.03;21.2
cvc4_default/syntax_r-find_inv_ne_bvurem0_4bit.sy;ok;20;0;0.0;0.4
cvc4_default/syntax_r-find_inv_ne_bvurem1_4bit.sy;ok;20;0;0.0;0.9
